P1_TT_d,P1_TT_n,P2_TT_d,P2_TT_n
0.010816654,0.012727922,0.10161201,0.057358522
0.0073484692,0.013076697,0.18716303,0.092076056
0.014696938,0.013416408,0.20896172,0.042555846
0.012727922,0.0,0.1185833,0.15074813
0.016911535,0.006,0.18292348,0.20510241
0.014525839,0.010816654,0.13512587,0.089448309
0.016155494,0.0067082039,0.50623512,0.058957612
0.009,0.025806976,0.20706279,0.05745433
0.010440307,0.023043437,0.85296893,0.41049239
0.044215382,0.013747727,0.17567299,0.4026152
0.034612137,0.011224972,0.082788888,0.19167159
0.012369317,0.012369317,0.14561593,0.36656787
0.009486833,0.023043437,0.058283788,0.14462711
0.0073484692,0.019442222,0.12748725,0.024939928
0.0099498744,0.017492856,0.10766615,0.036414283
0.01954482,0.015,0.39108311,0.012884099
0.012206556,0.0051961524,0.29999667,0.05399074
0.009,0.010816654,0.21822236,0.0099498744
0.016911535,0.015588457,0.13391789,0.11492606
0.003,0.009486833,0.12146604,0.11830046
0.012727922,0.0042426407,0.18886503,0.16486965
0.015297059,0.0067082039,0.21269697,0.048476799
0.0,0.009486833,0.5429604,0.15542522
0.0067082039,0.011224972,0.36801902,0.033555923
0.006,0.019209373,0.37495866,0.031890437
0.014071247,0.010816654,0.090873539,0.079
0.012369317,0.018973666,0.25216463,0.079
0.0042426407,0.019209373,0.17582378,0.068949257
0.006,0.0099498744,0.11143159,0.027
0.009486833,0.017748239,0.11659331,0.040112342
0.0067082039,0.018973666,0.10293687,0.28033373
0.010816654,0.010392305,0.07,0.38336536
0.003,0.010816654,0.088887569,0.24732772
0.0067082039,0.003,0.063055531,0.39530495
0.011224972,0.013747727,0.083150466,0.15693629
0.0067082039,0.0073484692,0.057349804,0.032449961
0.018493242,0.010816654,0.043577517,0.097621719
0.021424285,0.0042426407,0.35552918,0.044011362
0.0073484692,0.016970563,0.14172509,0.11278741
0.021931712,0.0,0.10797222,0.085117566
0.02541653,0.024186773,0.1006628,0.20365412
0.013416408,0.016431677,0.15819292,0.24491835
0.011224972,0.0073484692,0.1712104,0.2830742
0.009486833,0.009486833,0.1001449,0.11105404
0.015297059,0.013076697,0.17718352,0.22434572
0.021213203,0.022045408,0.71849426,0.091547802
0.015588457,0.017492856,1.09971,0.066128662
0.014422205,0.023043437,0.29698148,0.070696535
0.015811388,0.030740852,0.3043567,0.042
0.0084852814,0.0042426407,1.2298089,0.047518417
0.006,0.03,0.35843688,0.036152455
0.0051961524,0.0099498744,0.11175419,0.032388269
0.021213203,0.010816654,0.1554799,0.017
0.010816654,0.009486833,0.09036039,0.019924859
0.0099498744,0.0099498744,0.25502157,0.012369317
0.0042426407,0.011224972,0.16697305,0.015524175
0.0073484692,0.018493242,0.016155494,0.0042426407
0.003,0.012727922,0.11711106,0.006
0.0042426407,0.0084852814,0.062465991,0.039560081
0.018439089,0.0067082039,0.0609508,0.030133038
0.0085440037,0.016155494,0.12607141,0.063253458
0.012369317,0.020124612,0.10377861,0.12273956
0.0090553851,0.010816654,0.23111036,0.1473092
0.0085440037,0.009,0.33234921,0.098051007
0.0042426407,0.011224972,0.18919038,0.071686819
0.0042426407,0.012369317,0.061302528,0.029614186
0.009,0.013747727,0.27620825,0.061911227
0.010440307,0.012369317,0.096389833,0.016155494
0.0085440037,0.0084852814,0.13866867,0.045232732
0.0042426407,0.006,0.41373542,0.26803545
0.0051961524,0.009486833,0.20728242,0.32035917
0.003,0.012727922,0.15278089,0.037868192
0.003,0.012,0.11325193,0.068593003
0.0084852814,0.009,0.31767908,0.1562882
0.015620499,0.012884099,0.26985181,0.066287254
0.0083666003,0.025787594,0.21790594,0.10343597
0.012727922,0.021931712,0.17694632,0.056868269
0.011916375,0.015588457,0.17135635,0.033346664
0.017233688,0.010816654,0.28863472,0.14441953
0.0084852814,0.0042426407,0.1593424,0.13127833
0.011401754,0.015297059,0.21483482,0.12121881
0.012884099,0.016155494,0.25144582,0.36487121
0.006,0.013076697,0.25137621,0.36224439
0.015427249,0.0051961524,0.43201157,0.15447006
0.012529964,0.0067082039,0.48372099,0.17826104
0.0073484692,0.009,0.41746976,0.12831991
0.01,0.009486833,0.14637623,0.074585521
0.0067082039,0.009,0.10747093,0.08287943
0.01,0.0042426407,0.16168488,0.10157756
0.003,0.009486833,0.063379808,0.10728467
0.015811388,0.012727922,0.023430749,0.12054875
0.010816654,0.016431677,0.043977267,0.096633328
0.013076697,0.0067082039,0.065383484,0.21228519
0.009486833,0.02034699,0.047349762,0.058906706
0.0083666003,0.015588457,0.019209373,0.094926287
0.017,0.019849433,0.018493242,0.12081391
0.0067082039,0.025179357,0.04570558,0.17302601
0.014696938,0.009,0.054240206,0.24642443
0.017804494,0.018493242,0.0063245553,0.21609257
0.008,0.0067082039,0.060975405,0.050852729
0.0078102497,0.018,0.053235327,0.16196913
0.0073484692,0.013076697,0.029529646,0.20931794
0.013892444,0.027910571,0.030561414,0.078898669
0.012041595,0.053235327,0.07580897,0.23116661
0.012,0.02894823,0.14175331,0.092833184
0.021587033,0.079987499,0.084888162,0.18065713
0.012369317,0.020880613,0.032186954,0.033674916
0.0090553851,0.27404562,0.031464265,0.29717672
0.0099498744,0.40854008,0.026795522,0.090077744
0.017349352,0.23467424,0.060860496,0.052697249
0.01,0.064915329,0.15179592,0.081939002
0.005,0.062056426,0.5166614,0.030298515
0.013674794,0.053450912,0.58531103,0.029614186
0.010723805,0.026683328,0.44716216,0.027513633
0.0,0.02034699,0.44684337,0.04414748
0.010723805,0.019442222,0.24491835,0.045793013
0.003,0.020469489,0.15882695,0.063631753
0.005,0.019723083,0.13291351,0.028460499
0.012409674,0.028390139,0.64848824,0.17319931
0.011401754,0.015297059,1.2470882,0.1128273
0.009486833,0.027331301,0.037134889,0.25257474
0.0042426407,0.025099801,0.11612493,0.096260064
0.0042426407,0.03959798,0.22716954,0.37901451
0.0085440037,0.048877398,0.03630427,0.050892043
0.012409674,0.087028731,0.018,0.075392307
0.0073484692,0.19430389,0.04747631,0.15436969
0.0067082039,0.18604569,0.051332251,0.13015376
0.017492856,0.10519981,0.021633308,0.10367738
0.021377558,0.1172945,0.08205486,0.05988322
0.015811388,0.2646167,0.089643739,0.056718604
0.0073484692,0.10397115,0.072346389,0.095817535
0.019209373,0.054378304,0.13040322,0.04110961
0.0073484692,0.214574,0.47976765,0.056797887
0.011401754,0.30712375,0.94067051,0.063843559
0.01,0.63459672,0.74268701,0.016155494
0.003,0.42326469,0.26369869,0.036069378
0.012727922,0.32300155,0.17479703,0.071596089
0.009,0.49886772,0.24596544,0.067970582
0.0085440037,0.70991619,0.13767716,0.092097774
0.0063245553,0.43609747,0.19981491,0.047717921
0.012529964,0.32580669,0.46410559,0.25778673
0.0098488578,0.19256427,0.28973954,0.19921094
0.0084852814,0.10863701,0.23561409,0.15708915
0.0058309519,0.61371166,0.36240585,0.17930142
0.012041595,1.0118987,0.094111636,0.24065328
0.006,0.71919469,1.2912602,0.07925276
0.006,0.74674226,0.63755314,0.077897368
0.0078102497,0.32650574,0.27437383,0.08853248
0.0042426407,0.22557925,0.26643949,0.034655447
0.008,0.068912989,0.11122949,0.064039051
0.01,0.075828754,0.074067537,0.018681542
0.0096953597,0.24038303,0.12018319,0.015297059
0.012727922,0.063960926,0.096358705,0.0067082039
0.020736441,0.16788984,0.035383612,0.012369317
0.0046904158,0.21926468,0.07096478,0.051127292
0.0063245553,0.12901938,0.049699095,0.095713113
0.013601471,0.050299105,0.17421251,0.096296417
0.01,0.13956361,0.51166688,0.49425601
0.003,0.14234114,1.0393007,0.1909424
0.0096953597,0.36896612,0.85906577,0.17649079
0.0036055513,0.29231832,0.34460702,0.18398098
0.011224972,0.2291397,0.14667992,0.25737327
0.011224972,0.068934752,0.25559538,0.36667697
0.003,0.1224214,0.20195544,0.27186394
0.0046904158,0.17105847,0.56730063,0.10006498
0.015556349,0.27337154,0.30185096,0.018973666
0.017262677,0.20145719,0.28239157,0.049678969
0.032449961,0.079724526,0.66718288,0.026925824
0.024758837,0.10563143,0.59257826,0.0042426407
0.0042426407,0.39831897,0.16196913,0.0073484692
0.019235384,0.087664132,0.067475922,0.022045408
0.0084852814,0.10656923,0.01421267,0.0073484692
0.012409674,0.0733553,0.0051961524,0.023769729
0.019949937,0.17353962,0.0484252,0.018493242
0.009486833,0.057558666,0.018,0.028390139
0.0287054,0.33274765,0.024186773,0.031780497
0.025079872,0.33721358,0.011224972,0.034727511
0.010440307,0.25136627,0.018681542,0.030166206
0.013416408,0.26227085,0.015811388,0.040816663
0.035298725,0.03082207,0.012727922,0.029614186
0.04384062,0.14393401,0.006,0.047602521
0.030083218,0.17700565,0.0073484692,0.029154759
0.0084852814,0.19826497,0.014525839,0.017691806
0.018466185,0.21655023,0.0090553851,0.019209373
0.024041631,0.43936431,0.02946184,0.062241465
0.031780497,0.48694147,0.025651511,0.052630789
0.031064449,0.51232509,0.015297059,0.053422842
0.003,0.072173402,0.012369317,0.27430093
0.016911535,0.38873641,0.003,0.35397881
0.017204651,0.2443788,0.003,0.69563209
0.015524175,0.15938319,0.0,0.26039393
0.012409674,0.42277535,0.0067082039,0.1189958
0.016911535,0.54047479,0.0,0.11746063
0.011224972,0.48415906,0.0067082039,0.072429276
0.017262677,2.0727453,0.0067082039,0.074739548
0.017349352,2.0598927,0.003,0.020736441
0.029529646,0.21601157,0.006,0.030149627
0.014317821,0.075749587,0.0,0.056338264
0.0036055513,0.15912888,0.0073484692,0.12874005
0.006,0.068774995,0.0067082039,0.020445048
0.013747727,0.046270941,0.0073484692,0.046850827
0.013747727,0.1675858,0.006,0.047518417
0.006,0.19286524,0.003,0.044810713
0.0085440037,0.084011904,0.0067082039,0.34272
0.009,0.084882271,0.009,0.081308056
0.0096953597,0.036986484,0.010816654,0.046270941
0.0042426407,0.04652956,0.012369317,0.17479703
0.0042426407,0.048928519,0.003,0.064148266
0.002,0.0090553851,0.003,0.1276127
0.0058309519,0.033837849,0.010816654,0.083456576
0.0083666003,0.023853721,0.0084852814,0.095273291
0.011916375,0.022737634,0.011224972,0.052971691
0.0099498744,0.043312816,0.006,0.048093659
0.0092195445,0.03391165,0.0,0.031032241
0.012165525,0.02745906,0.0073484692,0.016370706
0.012165525,0.01473092,0.0073484692,0.026683328
0.024186773,0.023043437,0.006,0.060108236
0.0067082039,0.0084852814,0.0067082039,0.087372765
0.0085440037,0.0073484692,0.02184033,0.099709578
0.016124515,0.013747727,0.02034699,0.054046276
0.016911535,0.015,0.0099498744,0.20721245
0.015620499,0.012369317,0.0051961524,0.052782573
0.03524202,0.012727922,0.0067082039,0.21780266
0.058762233,0.011224972,0.0067082039,0.10409611
0.018493242,0.0067082039,0.0067082039,0.10929776
0.036633318,0.013076697,0.0067082039,0.13306389
0.050019996,0.006,0.015297059,0.17562745
0.073742796,0.015427249,0.006,0.245204
0.12498,0.007,0.016155494,0.065383484
0.19502051,0.009,0.021656408,0.022671568
0.12482388,0.0067082039,0.021213203,0.049406477
0.029,0.0085440037,0.016278821,0.0733553
0.039698866,0.0087177979,0.012727922,0.043139309
0.028930952,0.010816654,0.003,0.16069225
0.019209373,0.013416408,0.009486833,0.038392708
0.017691806,0.0067082039,0.006,0.039661064
0.012727922,0.0084852814,0.009,0.046065171
0.015297059,0.013747727,0.009486833,0.032186954
0.054129474,0.025806976,0.003,0.065391131
0.012083046,0.016155494,0.009486833,0.17811794
0.029086079,0.019209373,0.0067082039,0.37445828
0.02184033,0.012409674,0.003,0.36930475
0.016155494,0.011661904,0.0067082039,0.28801562
0.027730849,0.0092195445,0.009,0.1741149
0.012165525,0.0092195445,0.003,0.16071403
0.031717503,0.009486833,0.0073484692,0.083892789
0.029086079,0.0067082039,0.009,0.023515952
0.12542328,0.012884099,0.006,0.0042426407
0.20071373,0.0083666003,0.0073484692,0.02641969
0.058318093,0.009,0.0099498744,0.0067082039
0.012727922,0.0090553851,0.0042426407,0.0051961524
0.015588457,0.003,0.003,0.012727922
0.02879236,0.011661904,0.0,0.0099498744
0.035860842,0.0067082039,0.0,0.0073484692
0.015524175,0.009,0.003,0.0098488578
0.042801869,0.0046904158,0.003,0.013453624
0.013490738,0.0046904158,0.003,0.0042426407
0.020322401,0.013416408,0.0042426407,0.018681542
0.029698485,0.015620499,0.0073484692,0.023194827
0.03138471,0.0084852814,0.003,0.045188494
0.064148266,0.003,0.009,0.036959437
0.058189346,0.0096953597,0.0042426407,0.019235384
0.067742158,0.012,0.009486833,0.0042426407
0.12786321,0.0067082039,0.0067082039,0.0067082039
0.73392302,0.006,0.0042426407,0.012369317
0.72423615,0.009,0.003,0.012727922
0.43724821,0.003,0.009,0.0042426407
0.66248849,0.0096953597,0.011224972,0.0051961524
0.54435099,0.0042426407,0.0099498744,0.006
0.68110719,0.0058309519,0.003,0.009
0.38746097,0.012884099,0.0067082039,0.0067082039
0.46515051,0.011,0.0042426407,0.009486833
0.53768485,0.0036055513,0.003,0.0042426407
0.29451146,0.003,0.0042426407,0.0042426407
0.046647615,0.0051961524,0.009,0.0042426407
0.041629317,0.003,0.003,0.0067082039
0.14900336,0.0036055513,0.0099498744,0.0051961524
0.089911067,0.009486833,0.0042426407,0.009
0.082897527,0.010392305,0.003,0.0073484692
0.060448325,0.009,0.0051961524,0.0067082039
0.036810325,0.0092195445,0.003,0.0067082039
0.11624973,0.0073484692,0.013076697,0.009486833
0.093600214,0.0065574385,0.010816654,0.0051961524
0.036069378,0.013076697,0.0067082039,0.0067082039
0.047370877,0.012884099,0.0073484692,0.003
0.090779954,0.012806248,0.0051961524,0.0073484692
0.24217762,0.015231546,0.009486833,0.003
0.2674341,0.016552945,0.0084852814,0.0073484692
0.18961804,0.032186954,0.003,0.0042426407
0.44049631,0.069296465,0.0,0.0042426407
0.10332957,0.29910199,0.011224972,0.0042426407
0.092152048,0.32165043,0.0067082039,0.003
0.048641546,0.35906963,0.003,0.0042426407
0.0067082039,0.11539931,0.0067082039,0.0042426407
0.15590702,0.3658374,0.0042426407,0.0042426407
0.16949926,0.097841709,0.003,0.003
0.31662754,0.13909709,0.003,0.003
0.44829232,0.048301139,0.0067082039,0.0051961524
0.2139743,0.32614567,0.006,0.0042426407
0.11905461,0.34764062,0.011224972,0.0042426407
0.14007141,0.06574192,0.011224972,0.0042426407
0.31416715,0.094031909,0.012,0.0099498744
0.19539703,0.13514437,0.012369317,0.009486833
0.20324124,0.12863126,0.0067082039,0.021377558
0.36043307,0.10261092,0.0073484692,0.018841444
0.63033483,0.12272327,0.0067082039,0.010440307
0.30813309,0.16071403,0.0042426407,0.015524175
0.50578454,0.16476043,0.0042426407,0.0073484692
1.2746207,0.13015376,0.0042426407,0.011224972
1.1709966,0.13751364,0.009486833,0.003
0.92027442,0.095005263,0.0067082039,0.0042426407
0.97032417,0.03522783,0.0042426407,0.011224972
0.66017422,0.11412712,0.009,0.011224972
1.0130247,0.44574208,0.0067082039,0.013076697
0.83325686,0.43197917,0.0051961524,0.009486833
0.42158392,0.03138471,0.0042426407,0.0042426407
0.3821204,0.025179357,0.0,0.0067082039
0.27126924,0.043783559,0.0051961524,0.0042426407
0.13269891,0.061886994,0.003,0.003
0.06382006,0.025806976,0.0051961524,0.0042426407
0.03021589,0.25588279,0.0,0.0042426407
0.17269047,0.28950648,0.0067082039,0.0042426407
0.17434162,0.48469888,0.0067082039,0.0067082039
0.13443214,0.3018493,0.0,0.003
0.095885348,0.16406706,0.0067082039,0.0
0.17474553,0.17555056,0.0051961524,0.0067082039
0.076118329,0.1369489,0.003,0.006
0.032695565,0.19694162,0.010816654,0.0042426407
0.061619802,0.16540254,0.013416408,0.003
0.084029757,0.086301796,0.0042426407,0.003
0.058146367,0.028653098,0.0051961524,0.003
0.027676705,0.041773197,0.003,0.0067082039
0.039509493,0.10755929,0.012,0.0042426407
0.027073973,0.077265775,0.013076697,0.0067082039
0.021633308,0.070278019,0.009486833,0.014696938
0.017492856,0.069921384,0.0099498744,0.012727922
0.026229754,0.076400262,0.011224972,0.009
0.017233688,0.038613469,0.0084852814,0.003
0.024535688,0.074484898,0.0051961524,0.0073484692
0.023323808,0.15279071,0.0,0.0073484692
0.010440307,0.13767716,0.0,0.0051961524
0.0073484692,0.21125104,0.0,0.0073484692
0.0073484692,0.12717704,0.0,0.0073484692
0.0067082039,0.033837849,0.0,0.0067082039
0.01473092,0.045716518,0.0,0.0067082039
0.015524175,0.013747727,0.0,0.0067082039
0.0051961524,0.019672316,0.0,0.0073484692
0.011224972,0.03283291,0.0,0.0051961524
0.006,0.016431677,0.0,0.003
0.018248288,0.034365681,0.0,0.0042426407
0.012369317,0.039560081,0.0,0.0042426407
0.011224972,0.039812058,0.0,0.0
0.014071247,0.02805352,0.0,0.0
0.0067082039,0.038587563,0.0,0.0
0.011224972,0.044788391,0.0,0.0
0.012369317,0.059,0.0,0.0
0.0099498744,0.029529646,0.0,0.0
0.006,0.037107951,0.0,0.0
0.020124612,0.025690465,0.0,0.0
0.014696938,0.037013511,0.0,0.0
0.023430749,0.024698178,0.0,0.0
0.012727922,0.040373258,0.0,0.0
0.012727922,0.017233688,0.0,0.0
0.009,0.013892444,0.0,0.0
0.006,0.03748333,0.0,0.0
0.0084852814,0.02634388,0.0,0.0
0.010816654,0.025,0.0,0.0
0.012369317,0.023,0.0,0.0
0.022671568,0.0073484692,0.0,0.0
0.018439089,0.016155494,0.0,0.0
0.009486833,0.015524175,0.0,0.0
0.006,0.021307276,0.0,0.0
0.012369317,0.012369317,0.0,0.0
0.012369317,0.056053546,0.0,0.0
0.006,0.11977061,0.0,0.0
0.013076697,0.022671568,0.0,0.0
0.0051961524,0.084970583,0.0,0.0
0.006,0.04411349,0.0,0.0
0.009,0.20961155,0.0,0.0
0.0073484692,0.12135073,0.0,0.0
0.006,0.18207141,0.0,0.0
0.0067082039,0.40192163,0.0,0.0
0.012369317,0.39658164,0.0,0.0
0.009486833,0.26643761,0.0,0.0
0.006,0.71039003,0.0,0.0
0.0099498744,1.0044591,0.0,0.0
0.0073484692,0.14414229,0.0,0.0
0.010392305,0.16549622,0.0,0.0
0.009,0.16855563,0.0,0.0
0.003,0.016278821,0.0,0.0
0.0099498744,0.21273458,0.0,0.0
0.009,0.056178288,0.0,0.0
0.003,0.07787811,0.0,0.0
0.0073484692,0.036373067,0.0,0.0
0.012369317,0.0099498744,0.0,0.0
0.011224972,0.016155494,0.0,0.0
0.012727922,0.047602521,0.0,0.0
0.0073484692,0.023323808,0.0,0.0
0.0067082039,0.0051961524,0.0,0.0
0.009,0.0051961524,0.0,0.0
0.015,0.0073484692,0.0,0.0
0.032031235,0.011224972,0.0,0.0
0.028930952,0.1022448,0.0,0.0
0.017521415,0.057175169,0.0,0.0
0.038548671,0.0051961524,0.0,0.0
0.044204072,0.013747727,0.0,0.0
0.037107951,0.0067082039,0.0,0.0
0.022203603,0.015297059,0.0,0.0
0.040422766,0.036619667,0.0,0.0
0.11934823,0.038118237,0.0,0.0
0.19351744,0.035341194,0.0,0.0
0.3261794,0.04014972,0.0,0.0
0.51753647,0.049979996,0.0,0.0
0.12602381,0.076576759,0.0,0.0
0.23057537,0.059715995,0.0,0.0
0.062225397,0.053150729,0.0,0.0
0.23742788,0.12826145,0.0,0.0
0.12979214,0.11500435,0.0,0.0
0.45874721,0.07090134,0.0,0.0
0.38419396,0.059665736,0.0,0.0
0.21505813,0.077239886,0.0,0.0
0.28775337,0.73139661,0.0,0.0
0.34838628,0.57843928,0.0,0.0
0.31121215,1.5911826,0.0,0.0
0.14451644,1.4944688,0.0,0.0
0.084433406,0.52605513,0.0,0.0
0.4644416,0.48262719,0.0,0.0
0.71267454,0.54532009,0.0,0.0
0.60684265,0.59297555,0.27094095,0.0
0.41457207,0.39391116,0.043243497,0.0
0.22378785,0.29945617,0.092800862,0.0
0.16509694,0.82193248,0.061212744,0.0
0.14301399,0.5622037,0.040938979,0.0
0.061326992,0.92819017,0.10748488,0.0
0.1417921,0.72684661,0.32493846,0.0
0.057367238,0.56257355,0.17962182,0.0
0.046054316,0.88042603,0.032649655,0.0
0.042720019,0.42929361,0.034190642,0.0
0.044474712,0.17499143,0.02184033,0.0
0.022449944,0.14618823,0.032954514,0.0
0.077775317,0.067186308,0.059033889,0.0
0.37243523,0.35970683,0.054433446,0.0
0.62622839,0.23104545,0.070327804,0.0
0.28029627,0.22258931,0.11191515,0.0
0.17087422,0.39283712,0.24447904,0.0
0.14976648,0.21845137,0.2019183,0.0
0.085311195,0.40920166,0.43171055,0.0
0.069641941,0.33519099,0.38666006,0.0
0.074411021,0.35720302,0.21077002,0.0
0.049193496,0.71468385,0.40272447,0.0
0.018027756,0.5289414,0.25099004,0.0
0.02,0.50313418,0.1498933,0.0
0.055695601,0.29110823,0.23452292,0.0
0.14529281,0.27831996,0.40896944,0.0
0.028896367,0.36799728,0.1399357,0.0
0.06303967,0.1190126,0.52484474,0.0
0.030903074,0.055722527,0.36399725,0.0
0.024596748,0.02184033,0.077627315,0.0
0.031874755,0.036249138,0.29876579,0.0
0.17562745,0.042154478,0.34721895,0.0
